time,Velocity,Position
0.0,0,0
0.001,0.9514666666666667,0.0004837083333333334
0.002,1.8114839868444443,0.0018724715106927085
0.003,2.587936166315975,0.004078840744635317
0.004,3.28803664591462,0.007022911106420903
0.005,3.9183850692980067,0.010631679666494032
0.006,4.485019413579957,0.014838458148376761
0.007,4.993463693530783,0.019582335467224116
0.008,5.448771615183668,0.02480768591731058
0.009000000000000001,5.855566522773508,0.03046371913236175
0.010000000000000002,6.2180779537327595,0.03650406827175467
0.011000000000000003,6.540175089746431,0.04288641318677598
0.012000000000000004,6.825397367414877,0.0495721355967215
0.013000000000000005,7.076982489695886,0.056526003556815245
0.014000000000000005,7.2978920588203104,0.06371588273070743
0.015000000000000006,7.490835032636959,0.07111247219149712
0.016000000000000007,7.658289189194946,0.07868906266848047
0.017000000000000008,7.80252076868015,0.08642131533367156
0.01800000000000001,7.925602447463168,0.09428705938397391
0.01900000000000001,8.029429785876143,0.10226610682297069
0.02000000000000001,8.115736279311475,0.11034008298181781
0.02100000000000001,8.186107131232047,0.11849227144273437
0.022000000000000013,8.241991856613438,0.12670747214206485
0.023000000000000013,8.284715815124446,0.13497187153373327
0.024000000000000014,8.31549076492037,0.14327292378893722
0.025000000000000015,8.335424520207617,0.15159924209488904
0.026000000000000016,8.345529788677418,0.1599404991949876
0.027000000000000017,8.346732258445135,0.1682873363856231
0.028000000000000018,8.339877998219055,0.17663128025145416
0.02900000000000002,8.325740229011867,0.18496466648197468
0.03000000000000002,8.305025520756827,0.19328057016798894
0.03100000000000002,8.278379462659778,0.2015727420276767
0.03200000000000002,8.246391851972058,0.2098355500586571
0.03300000000000002,8.209601442075215,0.21806392615522047
0.03400000000000002,8.168500287296535,0.2262533172690263
0.035000000000000024,8.12353771869719,0.23439964072737204
0.036000000000000025,8.075123982167463,0.24249924335590495
0.037000000000000026,8.02363356750293,0.25054886408263294
0.03800000000000003,7.969408254700881,0.2585455997275291
0.03900000000000003,7.912759901488321,0.26648687370713364
0.04000000000000003,7.853972994054149,0.2743704074065336
0.04100000000000003,7.793306981092475,0.2821941939921271
0.04200000000000003,7.730998409556775,0.28995647445781825
0.04300000000000003,7.667262878962324,0.2976557157148987
0.04400000000000003,7.602296829644708,0.30529059055197977
0.04500000000000003,7.53627917907395,0.31285995930608745
0.046000000000000034,7.469372819126651,0.320362853099521
0.047000000000000035,7.4017259861230045,0.3277984585094247
0.048000000000000036,7.33347351443305,0.3351661035483197
0.04900000000000004,7.264737983539141,0.3424652448441818
0.05000000000000004,7.195630767602139,0.34969545591811163
0.05100000000000004,7.126252995810589,0.35685641646630306
0.05200000000000004,7.05669643108921,0.3639479025609354
0.05300000000000004,6.987044274099676,0.37096977769186784
0.05400000000000004,6.917371898878033,0.37792198457764686
0.05500000000000004,6.847747525914386,0.3848045376804093
0.05600000000000004,6.7782328379875505,0.3916175163648188
0.057000000000000044,6.70888354361624,0.3983610586462577
0.058000000000000045,6.639749892575598,0.40503535547814773
0.059000000000000045,6.570877147550108,0.41164064553253094
0.060000000000000046,6.5023060156482755,0.4181772104319372
0.06100000000000005,6.434073043188101,0.42464537039413
0.06200000000000005,6.366210976872964,0.4310454802545843
0.06300000000000004,6.2987490942125905,0.4373779258345349
0.06400000000000004,6.231713505801431,0.44364312062516614
0.06500000000000004,6.165127431844917,0.4498415027610136
0.06600000000000004,6.099011455121122,0.45597353225793497
0.06700000000000005,6.033383752379577,0.4620396884931016
0.06800000000000005,5.968260306009041,0.46804046790637754
0.06900000000000005,5.903655097650461,0.4739763819042047
0.07000000000000005,5.839580285289031,0.47984795494871896
0.07100000000000005,5.776046365229027,0.485655722816287
0.07200000000000005,5.713062320235851,0.49140023101099967
0.07300000000000005,5.650635755020727,0.49708203331988476
0.07400000000000005,5.588773020143594,0.5027016904977281
0.07500000000000005,5.527479325318475,0.5082597690704195
0.07600000000000005,5.466758843021987,0.5137568402466851
0.07700000000000005,5.406614803229182,0.5191934789289248
0.07800000000000006,5.347049580030917,0.524570262814667
0.07900000000000006,5.288064770822906,0.5298877715808714
0.08000000000000006,5.22966126869801,0.5351465861439719
0.08100000000000006,5.171839328619659,0.5403472879891564
0.08200000000000006,5.114598627905263,0.5454904585629327
0.08300000000000006,5.057938321503519,0.5505766787235362
0.08400000000000006,5.0018570925084465,0.5556065282441985
0.08500000000000006,4.946353198315374,0.5605805853647178
0.08600000000000006,4.891424512789675,0.5654994263871624
0.08700000000000006,4.837068564787567,0.5703636253118927
0.08800000000000006,4.783282573339465,0.575173753510409
0.08900000000000007,4.73006347978001,0.5799303794318348
0.09000000000000007,4.6774079770847665,0.5846340683401118
0.09100000000000007,4.625312536651487,0.5892853820792353
0.09200000000000007,4.573773432743647,0.5938848788640847
0.09300000000000007,4.522786764795454,0.598433113094612
0.09400000000000007,4.472348477760607,0.6029306351913429
0.09500000000000007,4.422454380671625,0.6073779914503189
0.09600000000000007,4.373100163562341,0.6117757239157675
0.09700000000000007,4.324281412893257,0.6161243702689359
0.09800000000000007,4.275993625607528,0.6204244637316545
0.09900000000000007,4.228232221934526,0.6246765329833217
0.10000000000000007,4.18099255704798,0.6288811020901098
0.10100000000000008,4.134269931676603,0.6330386904452989
0.10200000000000008,4.088059601756791,0.637149812719734
0.10300000000000008,4.0423567872093695,0.6412149788214913
0.10400000000000008,3.9971566799153875,0.645234693863914
0.10500000000000008,3.9524544509596056,0.6492094581412531
0.10600000000000008,3.908245257204455,0.653139767111211
0.10700000000000008,3.8645242472519414,0.6570261113837494
0.10800000000000008,3.8212865668460543,0.6608689767155742
0.10900000000000008,3.778527363763792,0.6646688440097639
0.11000000000000008,3.736241792238809,0.6684261893200518
0.11100000000000008,3.6944250169579544,0.6721414838593149
0.11200000000000009,3.653072216667541,0.6758151940118614
0.11300000000000009,3.612178587423057,0.6794477813491432
0.11400000000000009,3.571739345513155,0.6830397026485532
0.11500000000000009,3.531749730086134,0.6865914099149955
0.11600000000000009,3.492205005504727,0.6901033504049437
0.11700000000000009,3.453100463452809,0.6935759666527291
0.11800000000000009,3.4144314248156267,0.6970096964988194
0.11900000000000009,3.376193241353314,0.7004049731198734
0.12000000000000009,3.3383812971857756,0.7037622250603734
0.1210000000000001,3.30099101010547,0.7070818762656556
0.1220000000000001,3.2640178327332263,0.7103643461161719
0.1230000000000001,3.2274572535309267,0.7136100494628372
0.1240000000000001,3.19130479768372,0.7168193966633212
0.12500000000000008,3.1555560278633323,0.7199927936191629
